1,61,1024
2,63,1019.7
3,76,1021.2
4,70,1020.6
5,76,1026.4
6,87,1030.6
7,78,1032.4
8,72,1025.4
9,77,1022.5
10,71,1025.9
11,66,1024.3
12,68,1014
13,55,1009.7
14,51,1013.2
15,45,1013.1
16,42,1014.7
17,48,1009.4
18,84,1017.2
19,87,1022.4
20,73,1028.2
21,69,1028.7
22,73,1028.4
,,
,,
,,
,,
,,
