22/10:00am,14,1018.8
22/09:30am,15,1018.9
22/09:28am,16,1019
22/09:00am,27,1019.2
22/08:30am,31,1019.2
22/08:00am,29,1019.1
22/07:30am,33,1018.8
22/07:00am,45,1018.4
22/06:30am,50,1018.3
22/06:00am,46,1018
22/05:30am,42,1017.7
22/05:00am,42,1017.5
22/04:30am,41,1017.4
22/04:00am,33,1017.4
22/03:30am,36,1017.3
22/03:00am,28,1017.3
22/02:30am,31,1017.2
22/02:00am,29,1017.2
22/01:30am,30,1017.3
22/01:00am,33,1017.5
22/12:30am,40,1017.7
22/12:00am,44,1017.6
